config_id,node_id,highlight_reason,n_members,degree,component_id,mean_imputation_fraction,physically_derived_fraction,candidate_population_top,radius_class_top,orbit_class_top,thermal_class_top,mean_pl_rade,mean_pl_bmasse,mean_pl_dens,mean_pl_orbper,mean_pl_orbsmax,mean_pl_insol,mean_pl_eqt,example_pl_names,interpretation_text,caution_text
thermal_pca2_cubes10_overlap0p35,cube28_cluster1,reliable_node,3,1,23,0.0,0.0,sub_neptune_candidate,sub_neptune_size,short_period,warm,2.3993333333333333,14.633333333333333,3.99524279972723,21.60417,0.13236,50.99563333333333,496.0,"[""Kepler-114 c"", ""Kepler-278 c"", ""TOI-270 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube21_cluster0,central_node;cycle_component_node;large_node;reliable_node,2500,8,0,0.041999999999999996,0.015466666666666665,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.5282782790080005,8.914652971724,3.495835336413083,17.502132861306443,0.1200642004668598,97.21765453484794,741.8514224496346,"[""61 Vir b"", ""61 Vir c"", ""AU Mic b"", ""AU Mic c"", ""AU Mic e""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster0,central_node;cycle_component_node;large_node;reliable_node,1259,10,0,0.04156738151972465,0.021180831347630394,sub_neptune_candidate,sub_neptune_size,short_period,hot,1.9384921680916911,5.726406237453815,4.296784824334716,5.595549400625425,0.05774473139777689,254.17339619802448,956.625391692161,"[""61 Vir b"", ""CoRoT-24 b"", ""CoRoT-7 c"", ""DMPP-3 A b"", ""DMPP-6 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube22_cluster0,central_node;cycle_component_node;large_node;reliable_node,1237,10,0,0.06345998383185125,0.018593371059013743,sub_neptune_candidate,sub_neptune_size,short_period,hot,4.652750046904193,56.56522449496308,2.79712411827729,13.002850767392914,0.102100471408979,193.0288446509726,933.7967876829546,"[""55 Cnc b"", ""55 Cnc c"", ""61 Vir b"", ""61 Vir c"", ""BD-10 3166 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube13_cluster0,central_node;cycle_component_node;large_node;reliable_node,1144,11,0,0.0388986013986014,0.01893939393939394,sub_neptune_candidate,sub_neptune_size,short_period,hot,3.221170824966787,29.95523298982419,3.7719479948078036,5.011003591127089,0.05542829623639896,526.2613853915008,1151.7989291314884,"[""61 Vir b"", ""BD-10 3166 b"", ""CoRoT-24 b"", ""CoRoT-32 b"", ""CoRoT-7 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube20_cluster0,central_node;cycle_component_node;large_node;reliable_node,964,8,0,0.038381742738589214,0.010719225449515904,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,1.8929223589211617,4.924710349865146,4.3404706722908415,18.620906312854856,0.11318486945019514,26.918907040224916,521.2195929647908,"[""55 Cnc B b"", ""AU Mic c"", ""AU Mic d"", ""CD Cet b"", ""EPIC 201238110 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube28_cluster0,central_node;cycle_component_node;large_node;reliable_node,905,8,0,0.06629834254143646,0.005893186003683242,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.6468120664419885,18.911080624430937,2.4729050615984423,89.4883286199844,0.34857390805133587,16.077081516246512,492.91910417102423,"[""55 Cnc f"", ""61 Vir c"", ""61 Vir d"", ""AU Mic c"", ""AU Mic e""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube27_cluster0,cycle_component_node;large_node;reliable_node,540,7,0,0.04135802469135801,0.004320987654320987,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.3513689995249023,7.052199075586223,3.4235803765013197,81.5032322825636,0.3081776203010496,7.642845510479629,388.65313524844214,"[""AU Mic c"", ""EPIC 201238110 b"", ""EPIC 211822797 b"", ""EPIC 212499991 b"", ""EPIC 212737443 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube36_cluster0,central_node;cycle_component_node;risky_node,527,8,0,0.3561037318153067,0.003478810879190386,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.76491531482796,834.7596126639695,2.2081106334061027,1292.818965261494,2.270199090920751,2.0290338069169818,482.4438348814852,"[""14 Her b"", ""16 Cyg B b"", ""17 Sco b"", ""24 Sex c"", ""2MASS J19383260+4603591 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube14_cluster0,central_node;cycle_component_node;reliable_node,518,8,0,0.04633204633204632,0.008687258687258687,hot_jupiter_candidate,jovian_size,short_period,hot,9.990642469083681,251.17252704517495,1.5860372735558264,3.9030297512633396,0.04851922712116377,774.5360371648053,1363.975731476384,"[""51 Peg b"", ""BD+05 4868 A b"", ""BD-06 1339 b"", ""BD-10 3166 b"", ""CoRoT-12 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster0,central_node;cycle_component_node;reliable_node,448,10,0,0.08593749999999999,0.007068452380952381,hot_jupiter_candidate,jovian_size,short_period,hot,11.855186354247481,414.8150484385047,1.356024119951225,8.463310481324394,0.07626038966474911,383.67934928169194,1192.6578254493675,"[""24 Boo b"", ""51 Peg b"", ""8 UMi b"", ""BD-06 1339 b"", ""BD-10 3166 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube37_cluster0,central_node;cycle_component_node;risky_node,417,8,0,0.3760991207034372,0.002797761790567546,warm_or_cool_giant_candidate,jovian_size,long_period,warm,13.066923612769095,1819.0836716222063,5.042301723457197,1155.3238572025957,2.2075044008121427,3.989263088915073,675.2868185813032,"[""11 UMi b"", ""14 Her b"", ""17 Sco b"", ""18 Del b"", ""24 Sex b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube29_cluster0,central_node;cycle_component_node;risky_node,411,10,0,0.23073803730738035,0.005271695052716951,warm_or_cool_giant_candidate,jovian_size,long_period,warm,10.078832277465894,270.8605059066878,1.2044990830494582,196.7760074942614,0.6183264078780809,18.23310111436866,628.3744644292667,"[""17 Sco b"", ""55 Cnc b"", ""55 Cnc c"", ""55 Cnc f"", ""61 Vir c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube15_cluster0,cycle_component_node;reliable_node,400,7,0,0.035,0.00375,hot_jupiter_candidate,jovian_size,short_period,very_hot,14.60151959709012,553.5449502899991,1.2668916433690787,3.5953663837722503,0.04798812812122785,1161.341865645155,1588.8693445424537,"[""BD-06 1339 b"", ""BD-08 2823 b"", ""CoRoT-1 b"", ""CoRoT-11 b"", ""CoRoT-12 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube11_cluster0,cycle_component_node;reliable_node,303,7,0,0.044004400440044,0.0187018701870187,super_earth_candidate,rocky_size,short_period,warm,1.3904005842244225,2.8014092043234324,4.910742630853451,4.407710600888944,0.042332856767336606,75.05255591038596,689.6059089953079,"[""CD Cet b"", ""EPIC 201497682 b"", ""EPIC 201754305 d"", ""EPIC 201757695.02"", ""EPIC 201833600 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster0,central_node;cycle_component_node;risky_node,282,9,0,0.34397163120567376,0.0017730496453900709,warm_or_cool_giant_candidate,jovian_size,long_period,hot,13.085626903581069,1305.0377713507094,3.5868938232550795,321.81733843731456,0.9606412058519397,14.058757586427538,822.2064215979557,"[""11 UMi b"", ""14 And b"", ""17 Sco b"", ""18 Del b"", ""24 Boo b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube45_cluster0,central_node;cycle_component_node;risky_node,260,8,0,0.3506410256410256,0.0019230769230769232,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.937252437791335,1977.5432226240384,5.649388725752567,6904.47416824046,6.584689183792078,0.3673759298420735,278.92595563510883,"[""14 Her b"", ""2MASS J04414489+2301513 b"", ""47 UMa c"", ""47 UMa d"", ""55 Cnc d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube35_cluster0,cycle_component_node;risky_node,228,7,0,0.28728070175438597,0.00804093567251462,warm_or_cool_giant_candidate,jovian_size,long_period,cool,7.445481521491228,130.7371677017544,1.2418313286305,1034.245146848973,1.8443290531939378,1.5289904116786308,284.86983854357254,"[""47 UMa c"", ""55 Cnc f"", ""BD-08 2823 c"", ""BD-11 4672 b"", ""BD-210397 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube24_cluster1,cycle_component_node;reliable_node,192,5,0,0.056423611111111105,0.001736111111111111,hot_jupiter_candidate,jovian_size,short_period,hot,14.063853084168338,713.1091372907571,1.8038183579199494,4.869595488355,0.059209279048652357,761.8452665902772,1451.5815682627945,"[""BD-06 1339 b"", ""BD-08 2823 b"", ""CoRoT-13 b"", ""CoRoT-17 b"", ""CoRoT-26 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube3_cluster0,central_node;cycle_component_node;reliable_node,143,8,0,0.022144522144522144,0.01048951048951049,super_earth_candidate,rocky_size,short_period,very_hot,1.359421782097902,2.5241650711888113,5.048841417906502,1.291538228561049,0.02234431169169952,1800.6733148727935,1622.112981027669,"[""CoRoT-7 b"", ""EPIC 201427007 b"", ""EPIC 206024342 c"", ""EPIC 212624936 b"", ""EPIC 220554210 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube19_cluster0,cycle_component_node,107,5,0,0.0763239875389408,0.012461059190031152,super_earth_candidate,rocky_size,short_period,warm,1.2664563762616825,1.9699453271028036,5.036514243573221,11.310355931962617,0.06100664018772231,4.509962949176085,323.008823852137,"[""55 Cnc B b"", ""Barnard b"", ""Barnard c"", ""Barnard d"", ""EPIC 201841433 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube46_cluster0,cycle_component_node;risky_node,101,5,0,0.3844884488448846,0.0016501650165016502,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.626717998415845,3150.311699231287,9.491425127924954,6287.283315104928,6.640297268095777,0.6321277477057379,456.65694013904624,"[""14 Her b"", ""2MASS J04414489+2301513 b"", ""BD+49 828 b"", ""CWISEP J193518.59-154620.3 b"", ""DE CVn b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube16_cluster0,cycle_component_node;extreme_large_radius;reliable_node,98,5,0,0.011904761904761904,0.006802721088435374,hot_jupiter_candidate,jovian_size,short_period,very_hot,16.858965501122448,804.9277807413897,1.2845193839700795,2.8848221730612242,0.04359824632194678,2576.728359645945,1967.730907360569,"[""BD-14 3065 b"", ""CoRoT-1 b"", ""CoRoT-14 b"", ""CoRoT-19 b"", ""CoRoT-3 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube44_cluster0,cycle_component_node;risky_node,98,5,0,0.31802721088435376,0.0017006802721088435,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.761722406529625,792.5308917572446,2.0995164389510106,5557.358643554034,5.250185314703833,0.1708263647619255,96.78616692433484,"[""47 UMa c"", ""47 UMa d"", ""AT2021ueyL b"", ""BD-11 4672 b"", ""BD-210397 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube4_cluster0,cycle_component_node;reliable_node,87,4,0,0.013409961685823755,0.0019157088122605363,super_earth_candidate,rocky_size,short_period,very_hot,1.5364877905216183,3.608133392873564,5.215057464537201,1.2822764669628737,0.02258860242679748,2738.9860317972684,1847.1827586206896,"[""55 Cnc e"", ""BD+05 4868 A b"", ""CoRoT-7 b"", ""EPIC 201595106 b"", ""HD 137496 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube34_cluster0,cycle_component_node,83,3,0,0.2289156626506024,0.004016064257028113,sub_neptune_candidate,sub_neptune_size,long_period,cool,2.699924756626506,8.261176310722892,2.5542226988265178,706.8124786549907,1.4177950867874407,1.2319916040277985,245.37842092608753,"[""GJ 229 b"", ""GJ 328 c"", ""GJ 514 b"", ""HD 191939 g"", ""HD 40307 g""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube31_cluster0,cycle_component_node;risky_node,62,5,0,0.379032258064516,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.486435172580643,3590.4357257582265,10.74156754260929,395.2812457052899,1.2396508776206219,23.501419440256466,1048.042791772611,"[""11 Com b"", ""11 UMi b"", ""14 And b"", ""18 Del b"", ""BD+20 2457 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube38_cluster0,cycle_component_node;risky_node,46,3,0,0.3659420289855072,0.0036231884057971015,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.452173913043477,4009.7080889632616,12.037491355873833,557.855800440899,1.5980489697031335,14.92643509903704,1002.1883901971431,"[""11 Com b"", ""11 UMi b"", ""18 Del b"", ""BD+20 2457 c"", ""HD 110014 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube54_cluster0,cycle_component_node;risky_node,44,5,0,0.33712121212121215,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.438636363636364,4144.646458868637,12.549691149441918,22217.77595805502,15.492249999999997,0.053246616974865345,114.02583142827301,"[""47 UMa d"", ""DP Leo b"", ""GJ 2030 c"", ""GJ 676 A c"", ""GJ 9714 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster0,cycle_component_node,32,3,0,0.09895833333333333,0.052083333333333336,super_earth_candidate,rocky_size,short_period,hot,1.2885382493750002,2.4169687499999997,5.595798582520516,0.9462760757550001,0.01705506696714189,1018.6231472943841,1285.5722663836407,"[""EPIC 201427007 b"", ""EPIC 206024342 c"", ""EPIC 212624936 b"", ""EPIC 220492298 b"", ""EPIC 220554210 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube10_cluster0,cycle_component_node,30,3,0,0.08333333333333333,0.022222222222222223,super_earth_candidate,rocky_size,short_period,warm,1.030066666666667,1.242726166666667,5.904842489857551,3.3711824076666668,0.02600526240558144,7.796429181150149,421.3335455242834,"[""Barnard b"", ""Barnard c"", ""Barnard d"", ""EPIC 201841433 b"", ""EPIC 206032309 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube26_cluster0,cycle_component_node,29,3,0,0.09195402298850575,0.0,sub_neptune_candidate,rocky_size,intermediate_period,cool,1.5668275862068963,3.0177982758620687,4.287973035587992,25.06930836862069,0.11816351724137927,1.5826839077393131,211.67274129602094,"[""GJ 251 c"", ""GJ 273 b"", ""GJ 3293 e"", ""GJ 625 b"", ""GJ 667 C c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube6_cluster0,cycle_component_node;extreme_insolation;extreme_large_radius;reliable_node,17,3,0,0.0196078431372549,0.0,hot_jupiter_candidate,jovian_size,short_period,very_hot,15.892917737058822,589.4102730341176,0.8943295798015297,1.4308097170588234,0.02630352941176469,3695.720937732895,2101.2364705882355,"[""CoRoT-1 b"", ""HAT-P-23 b"", ""HATS-18 b"", ""HATS-24 b"", ""HATS-67 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube53_cluster0,cycle_component_node;risky_node,14,3,0,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.757142857142856,2197.390881093571,6.069917030717939,17992.985392857143,12.47614285714286,0.03071123710328457,11.918918923554015,"[""47 UMa d"", ""DP Leo b"", ""GJ 676 A c"", ""GJ 9714 b"", ""HD 125271 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube55_cluster0,cycle_component_node;extreme_density;extreme_mass;risky_node,11,3,0,0.36363636363636365,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.072727272727274,6784.36517582091,21.58457847347046,25029.94069312919,18.601818181818185,0.10358000062848656,288.1022150323627,"[""HD 110537 b"", ""HD 188641 b"", ""HD 457 b"", ""HD 68988 c"", ""HIP 39017 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster1,cycle_component_node;reliable_node,10,3,0,0.016666666666666666,0.049999999999999996,super_earth_candidate,rocky_size,short_period,hot,1.1783,1.8119,5.859816456528977,0.5034746349999999,0.00865951151484847,220.8874283666161,1051.7,"[""EPIC 228836835 b"", ""GJ 1252 b"", ""TOI-1442 b"", ""TOI-1685 b"", ""TOI-206 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube5_cluster0,cycle_component_node;extreme_insolation;extreme_large_radius;reliable_node,10,3,0,0.016666666666666666,0.0,hot_jupiter_candidate,jovian_size,short_period,very_hot,15.439053427,467.9499155890001,0.7435861042613527,1.248736081,0.02340799999999999,2943.4119194065256,2012.248,"[""CoRoT-1 b"", ""HAT-P-23 b"", ""HATS-18 b"", ""OGLE-TR-132 b"", ""TOI-1937 A b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube61_cluster0,risky_node,10,1,7,0.5,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,12.754096,4003.5853704499996,11.127799075651373,934716.3778083727,233.24000000000015,0.00585258965105371,0.0,"[""2MASS J02192210-3925225 b"", ""2MASS J22362452+4751425 b"", ""AB Pic b"", ""CHXR 73 b"", ""KOINTREAU-3 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube1_cluster0,cycle_component_node;reliable_node,8,3,0,0.020833333333333332,0.041666666666666664,super_earth_candidate,rocky_size,short_period,hot,1.162875,1.7348750000000002,5.908312210190559,0.510798265,0.008694758836123227,213.9579104582701,1037.625,"[""EPIC 228836835 b"", ""GJ 1252 b"", ""TOI-1442 b"", ""TOI-206 b"", ""TOI-2445 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube38_cluster1,risky_node,7,1,0,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,hot,12.328571428571427,4645.88505372,14.23272576183253,2382.9792542857144,4.612571428571428,4.815795312292512,897.602720877299,"[""HD 120084 b"", ""HD 125390 b"", ""HD 14067 b"", ""HD 203387 c"", ""HIP 67537 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube5_cluster1,extreme_insolation;reliable_node,6,1,0,0.027777777777777776,0.027777777777777776,sub_neptune_candidate,sub_neptune_size,short_period,very_hot,1.6448601233333333,5.154999999999999,6.532748517322067,1.1320390489616665,0.02100179435523067,3593.890971669191,2188.1666666666665,"[""HD 137496 b"", ""HD 20329 b"", ""HD 213885 b"", ""Kepler-1106 b"", ""Kepler-1323 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster2,cycle_component_node;extreme_small_radius;reliable_node,5,3,0,0.0,0.0,rocky_candidate,rocky_size,short_period,hot,0.8048740460000001,0.4574000000000001,4.714760458729655,2.2041953112,0.032801999999999984,1013.0665999999999,1478.2,"[""Kepler-1141 b"", ""Kepler-1398 b"", ""Kepler-1601 b"", ""Kepler-1869 c"", ""Kepler-1963 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube2_cluster3,cycle_component_node;extreme_small_radius;reliable_node,5,3,0,0.0,0.0,rocky_candidate,rocky_size,short_period,very_hot,0.7999999999999999,0.45339999999999997,4.698131282697796,0.9074619079999999,0.01739199999999998,1778.8202,1605.8,"[""Kepler-1173 b"", ""Kepler-1339 b"", ""Kepler-1446 b"", ""Kepler-1559 b"", ""Kepler-290 d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube12_cluster1,cycle_component_node;extreme_small_radius;reliable_node,5,3,0,0.0,0.0,rocky_candidate,rocky_size,short_period,very_hot,0.7999999999999999,0.45339999999999997,4.698131282697796,0.9074619079999999,0.01739199999999998,1778.8202,1605.8,"[""Kepler-1173 b"", ""Kepler-1339 b"", ""Kepler-1446 b"", ""Kepler-1559 b"", ""Kepler-290 d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
joint_no_density_pca2_cubes10_overlap0p35,cube50_cluster0,cycle_component_node;extreme_density;extreme_mass;extreme_orbital_period;extreme_temperature;risky_node,5,3,6,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,very_hot,12.120000000000001,6406.161000391999,19.906245465392388,1110400.7790878136,547.0320000000004,30.298907048864386,2419.0,"[""2MASS J03590986+2009361 b"", ""2MASS J11550485-7919108 b"", ""FU Tau b"", ""HD 284149 AB b"", ""HIP 79098 AB b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube51_cluster0,cycle_component_node;extreme_density;extreme_mass;extreme_orbital_period;extreme_temperature;risky_node,5,3,6,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,very_hot,12.120000000000001,6406.161000391999,19.906245465392388,1110400.7790878136,547.0320000000004,30.298907048864386,2419.0,"[""2MASS J03590986+2009361 b"", ""2MASS J11550485-7919108 b"", ""FU Tau b"", ""HD 284149 AB b"", ""HIP 79098 AB b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube59_cluster0,cycle_component_node;extreme_density;extreme_mass;extreme_orbital_period;extreme_temperature;risky_node,5,3,6,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,very_hot,12.120000000000001,6406.161000391999,19.906245465392388,1110400.7790878136,547.0320000000004,30.298907048864386,2419.0,"[""2MASS J03590986+2009361 b"", ""2MASS J11550485-7919108 b"", ""FU Tau b"", ""HD 284149 AB b"", ""HIP 79098 AB b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube60_cluster0,cycle_component_node;extreme_density;extreme_mass;extreme_orbital_period;extreme_temperature;risky_node,5,3,6,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,very_hot,12.120000000000001,6406.161000391999,19.906245465392388,1110400.7790878136,547.0320000000004,30.298907048864386,2419.0,"[""2MASS J03590986+2009361 b"", ""2MASS J11550485-7919108 b"", ""FU Tau b"", ""HD 284149 AB b"", ""HIP 79098 AB b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster1,cycle_component_node;risky_node,4,3,0,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,intermediate_period,hot,11.875,99.00297985499996,0.3330909461473135,60.757940000000005,0.3127,25.68419520153627,843.0663625496588,"[""HD 107148 b"", ""HD 122562 c"", ""HD 45652 b"", ""HD 73344 c""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
joint_no_density_pca2_cubes10_overlap0p35,cube24_cluster0,cycle_component_node;risky_node,4,3,0,0.3333333333333333,0.0,warm_or_cool_giant_candidate,jovian_size,intermediate_period,hot,13.0,1239.37447367,3.139715239147349,29.961512500000005,0.194,68.36677843383407,1136.7488826018935,"[""CI Tau c"", ""HD 195019 b"", ""HD 43691 b"", ""HD 72892 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
