pl_name,hostname,discoverymethod,disc_year,disc_facility,sy_dist,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_insol,pl_eqt,original_pl_rade,original_pl_bmasse,original_pl_dens,original_pl_orbper,original_pl_orbsmax,original_pl_insol,original_pl_eqt,pl_rade_was_missing,pl_rade_source,pl_bmasse_was_missing,pl_bmasse_source,pl_dens_was_missing,pl_dens_source,pl_orbper_was_missing,pl_orbper_source,pl_orbsmax_was_missing,pl_orbsmax_source,pl_insol_was_missing,pl_insol_source,pl_eqt_was_missing,pl_eqt_source
11 Com b,11 Com,Radial Velocity,2007.0,Xinglong Station,93.1846,0.7779730893657177,1.657228516359767,1.3946480647590274,1.3175901828773935,1.4659657638684351,-0.9763743705059295,-0.6440228542996607,12.2,4914.898485849997,14.924569815852927,323.20999999999987,1.1779999999999997,1.5825574359445866,343.7058303342104,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
11 UMi b,11 UMi,Radial Velocity,2009.0,Thueringer Landessternwarte Tautenburg,125.321,0.7823511214033164,1.644562729130002,1.336835955743734,1.504815915201327,1.6202285441314221,-1.1630152041440986,-0.6585923889506579,12.300000000000004,4684.814200000001,13.881736576982659,516.2199700000001,1.5300000000000002,0.7986587589474811,334.6727188505921,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
14 And b,14 And,Radial Velocity,2008.0,Okayama Astrophysical Observatory,75.4392,0.8161453507463651,1.2691474363925401,0.051749273548369605,1.0982769800535435,1.21891467645314,-0.7392493759712858,-0.6511728727582434,13.099999999999998,1131.1513005099996,2.774428735763873,186.75999999999996,0.7750000000000001,3.773047263736904,339.2728188898891,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
14 Her b,14 Her,Radial Velocity,2002.0,W. M. Keck Observatory,17.9323,0.7910014048430936,1.5112819606639727,0.8955464456808352,1.9967096870850736,1.9849748897812982,-1.704515122913343,-0.5907640029334148,12.500000000000002,2828.6728222999996,7.985818594387046,1766.4099999999999,2.839,0.10982017181547248,376.7263181812828,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
16 Cyg B b,16 Cyg B,Radial Velocity,1996.0,Multiple Observatories,21.1397,0.832276068840877,1.0861114231843725,-0.5732584298579743,1.6792347150990923,1.6683453008359805,-1.3794463157419379,-0.8195692122668147,13.5,565.7374000000008,1.2678864090230149,798.5,1.6599999999999997,0.36137516277689136,234.86708839457492,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
17 Sco b,17 Sco,Radial Velocity,2020.0,Lick Observatory,124.953,0.807894327288802,1.3203379887949107,0.24324419093893393,1.5502790027507463,1.588541540708787,-1.2498961751099602,-0.7675056101863713,12.900000000000002,1373.0187182400007,3.526745239937112,578.3800000000001,1.4499999999999997,0.5809103617156558,267.1465216844498,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
18 Del b,18 Del,Radial Velocity,2008.0,Okayama Astrophysical Observatory,76.222,0.7910014048430936,1.5202408418418951,0.9226131380755099,1.7622938100789263,1.904254533897823,-1.5583601661226574,-0.4197802174451372,12.500000000000002,2926.2461432500013,8.261284471746816,982.8500000000004,2.476,0.18760995907056163,482.73626518401494,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
1RXS J160929.1-210524 b,1RXS J160929.1-210524,Imaging,2008.0,Gemini Observatory,139.135,1.005500524290745,1.526816629125015,-0.015167890267860338,4.039972867796367,4.790939126858969,-1.60376309265633,1.543548387096774,18.647000000000006,3000.0000000000014,2.551297503145835,292634.066082958,330.00000000000034,0.15885724387394964,1700.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
24 Boo b,24 Boo,Radial Velocity,2018.0,Okayama Astrophysical Observatory,95.9863,0.8479357491304239,0.9009125570033336,-1.2026975891159846,0.37146051079493686,0.401722143107815,-0.17409961111239675,-0.2093791744993551,13.900000000000004,280.6424833800001,0.576203345804941,30.330000000000002,0.19399999999999998,29.922988309885266,613.1849118103999,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
24 Sex b,24 Sex,Radial Velocity,2010.0,Lick Observatory,72.0691,0.828288645667115,1.1155633951373158,-0.4664755770682069,1.4524015676299618,1.538901537597882,-1.122073072964382,-0.7535058452193185,13.400000000000002,632.46,1.4493905666587978,452.80000000000024,1.3330000000000002,0.9279225745025165,275.82637596402253,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
24 Sex c,24 Sex,Radial Velocity,2010.0,Lick Observatory,72.0691,0.8479357491304239,0.8939282451936053,-1.2237986859592234,1.7194565112647626,1.8014264314042914,-1.2388022458168677,-0.8396402395399208,13.900000000000004,273.32000000000005,0.5611691308409719,882.9999999999991,2.0799999999999996,0.6050101969940185,222.42305148524906,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
2M0437 b,2MASS J04372171+2651014,Imaging,2021.0,Subaru Telescope,128.484,0.8120357065268735,1.3000068726492344,0.16333004173433327,3.6410248154680147,4.184148940505188,-1.6186769257206393,1.1403225806451613,12.999999999999998,1271.313628,3.1907252365917165,107899.28619782376,118.00000000000014,0.15040937528971127,1450.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,Imaging,2013.0,Paranal Observatory,47.2,0.7823511214033164,1.6113783558654236,1.2365788805995908,3.603417683361076,3.9836171912090728,-1.754398425292438,1.0889067687730727,12.300000000000004,4131.789999999998,12.243051255140749,98213.82676338646,84.00000000000003,0.0914752724245633,1418.122196639305,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,True,imputed_knn
2MASS J01225093-2439505 b,2MASS J01225093-2439505,Imaging,2013.0,W. M. Keck Observatory,33.8281,0.732537826281485,1.7787804139714443,1.964731535006766,3.226055813475048,3.7006553411894645,-1.6713527093624119,1.382258064516129,11.208999999999998,7786.499999999996,30.486561361582666,38221.836769781294,52.00000000000001,0.12400890556255792,1600.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
2MASS J02192210-3925225 b,2MASS J02192210-3925225,Imaging,2015.0,Cerro Tololo Inter-American Observatory,40.08964117,0.928098096390426,1.629062035515649,0.6393064251235631,3.9138421854293686,4.348868050472576,-1.6568497202284895,1.133076214023657,16.140960000000003,4417.8369999999995,5.792797754743379,213467.3977087742,156.00000000000017,0.1307769552790381,1445.5072526946674,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,True,imputed_knn
2MASS J0249-0557 c,2MASS J0249-0557 A,Imaging,2018.0,Mauna Kea Observatory,66.0613,0.786693703399831,1.5812759061210249,1.1262451615568294,4.567485880714562,5.839120275327868,-1.5940012494380886,1.4454342841687498,12.400000000000002,3686.8095212000003,10.6623370417538,1094632.7595347872,1950.0000000000014,0.1646420898179395,1639.1692561846248,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,True,imputed_knn
2MASS J03590986+2009361 b,2MASS J03590986+2009361,Imaging,2024.0,European Space Agency (ESA) Gaia Satellite,117.435,0.7779730893657177,1.6973452115609398,1.515849164241952,4.102243938668105,5.115482216321357,-1.68609803141881,2.6225806451612903,12.2,5720.911325999999,17.372106614410463,341947.05691566796,572.0000000000008,0.11748675461704676,2369.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
2MASS J04414489+2301513 b,2MASS J04414489+2301513,Imaging,2010.0,Hubble Space Telescope,120.42398696,0.795274781607389,1.4660564895505321,0.7398318230374437,2.9727691450583817,2.967135566797196,-1.7852779521759456,0.5193702935856795,12.600000000000001,2383.5999999999985,6.570349974204851,20286.694844642825,14.999999999999996,0.08168939364879106,1065.0095820231213,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,True,imputed_knn
2MASS J11011926-7732383 b,2MASS J11011926-7732383,Imaging,2024.0,European Space Agency (ESA) Gaia Satellite,,0.7646203843816913,1.8140659948421836,1.9281017483502783,3.5831961364873046,4.663731109266668,-1.0869746323101264,3.1193548387096772,11.900000000000002,8899.195396000003,29.11901097376806,93370.47397027034,266.00000000000006,1.055269197285225,2677.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
2MASS J11550485-7919108 b,2MASS J11550485-7919108,Imaging,2024.0,European Space Agency (ESA) Gaia Satellite,100.862,0.7735590237374625,1.7251787342028524,1.6196471143794646,3.91101377976603,5.130755596351405,-1.6776678688165363,2.8435483870967744,12.1,6356.568139999999,19.78487713601734,211962.75801224896,587.0000000000006,0.12117239009389719,2506.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
2MASS J12073346-3932539 b,2MASS J12073346-3932539,Imaging,2004.0,Paranal Observatory,64.308,0.9129889641307656,1.3693167241613577,-0.07798371760919753,3.1287946698090283,3.6283164604145015,-1.6160036091001546,0.6774193548387096,15.692572979999996,1652.707716400001,2.3581984272201013,29969.125644920354,46.0,0.15188990427747096,1163.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
2MASS J19383260+4603591 b,2MASS J19383260+4603591,Eclipse Timing Variations,2015.0,Kepler,396.332,0.828288645667115,1.1033462813402648,-0.5033860857052027,1.4087781268584487,1.3201108656994482,-0.9253148082960605,-0.6765419663411605,13.400000000000002,603.8770000000001,1.3838877197328125,406.0000000000001,0.9199999999999999,1.908137424170608,323.5439808684805,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
2MASS J21252752-8138278 b,2MASS J21252752-8138278,Imaging,2024.0,European Space Agency (ESA) Gaia Satellite,34.1154,0.786693703399831,1.590231819066872,1.1533028862888082,4.133406690725603,6.633381350791607,-1.540796945447394,1.4080645161290322,12.400000000000002,3813.940884000002,11.030003836297032,369662.5244058671,7493.0,0.20008011474154233,1616.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
2MASS J22362452+4751425 b,2MASS J22362452+4751425,Imaging,2016.0,W. M. Keck Observatory,69.5737,0.7823511214033164,1.6010172580597797,1.2052757924564412,4.553208475719661,4.577930915307087,-1.6400230632571537,2.006001027221496,12.300000000000004,3972.8749999999995,11.772164668404564,1056237.1434072952,230.00000000000009,0.13909361050505703,1986.7206368773277,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,True,imputed_knn
2MASS J22501512+2325342 b,2MASS J22501512+2325342,Imaging,2018.0,The 2 (Two) Micron All Sky Survey (2MASS),57.2309,0.7646203843816913,1.8322921266969205,1.9831667832201076,3.886175521118315,5.056972764767817,-1.5287976626967674,1.382258064516129,11.900000000000002,9534.852210000003,31.198940329037203,199196.71831598686,518.0000000000001,0.20907310634612175,1600.0,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,False,observed
4 UMa b,4 UMa,Radial Velocity,2006.0,Thueringer Landessternwarte Tautenburg,73.4603,0.795274781607389,1.4798623087791218,0.781542149907007,1.2460632844548452,1.2918681552023232,-0.9963265290662203,-0.6809628768030789,12.600000000000001,2511.4800721100005,6.922849063183392,270.26999999999987,0.8770000000000001,1.4709908376609118,320.8030163820911,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
47 UMa b,47 UMa,Radial Velocity,1996.0,Lick Observatory,13.7967,0.8202237426161878,1.1789867931197693,-0.2388535708962538,1.7992431710925239,1.807072681526845,-1.489991272109595,-0.8697869017992574,13.199999999999998,804.08,1.9277212204691547,1078.0000000000002,2.1,0.24101833808127648,203.73212088446041,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
47 UMa c,47 UMa,Radial Velocity,2001.0,Lick Observatory,13.7967,0.8593875567569171,0.7709935684577249,-1.6463380655406037,2.1177716351484532,2.125096051225016,-1.4798624669577514,-0.9226060810639988,14.200000000000001,171.62100000000007,0.3305005273657418,2391.0000000000005,3.600000000000002,0.25013120427346225,170.98422974032076,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
47 UMa d,47 UMa,Radial Velocity,2009.0,Lick Observatory,13.7967,0.832276068840877,1.0644602938125862,-0.6386711133242536,2.824515815060987,2.8154715954984284,-1.8272532327628443,0.016333882419001515,13.5,521.22,1.168117494284408,14002.000000000011,11.599999999999998,0.0700440354033837,753.1270070997809,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
51 Eri b,51 Eri,Imaging,2015.0,Gemini Observatory,29.7575,0.7879397078830516,1.5648330982759555,1.0518166740374535,2.6522067578583495,2.751040886296878,-1.923602705547223,0.1032258064516129,12.428842524863374,3464.329636300001,9.712984743778746,9099.999999999996,10.400000000000004,0.04920984139677402,807.0,True,imputed_knn,False,observed,True,imputed_knn,False,observed,False,observed,True,imputed_knn,False,observed
51 Peg b,51 Peg,Radial Velocity,1995.0,Haute-Provence Observatory,15.4614,0.8631511227026187,0.7286462708884481,-1.7910810217599578,-0.4161594329065665,-0.3672283705658657,0.6449023186142254,1.0183247234781159,14.300000000000002,146.20179999999996,0.275683877782934,4.230785,0.05269999999999999,601.5449594723921,1374.3613285564318,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
55 Cnc B b,55 Cnc B,Radial Velocity,2025.0,Mauna Kea Observatory,12.4773,-0.2821468556575927,-0.25731099545480557,0.34340289518223216,-0.226448139434723,-0.47368477185424895,-0.36606549898572943,-0.3160748648917995,1.69,3.5000000000000004,3.9982936967259324,6.7993999999999994,0.044,14.809250434152155,547.0335837670843,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
55 Cnc B c,55 Cnc B,Radial Velocity,2025.0,Mauna Kea Observatory,12.4773,-0.15054826731886287,-0.14769356401570713,0.0870484928987537,0.414147018799739,0.16551969168476982,-0.8063697330994969,-0.6331348047684713,2.16,5.3,2.899889022252705,33.74699999999999,0.13000000000000003,2.9504266428275012,350.4564210435478,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
55 Cnc b,55 Cnc,Radial Velocity,1996.0,Lick Observatory,12.5855,0.8479357491304239,0.8847414287879619,-1.2515540193317292,0.08052750289603591,0.10837552103778723,0.03658550435099514,-0.06935483870967742,13.900000000000004,263.9785000000001,0.5419895558528594,14.651552,0.118,64.75367491746593,700.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,False,observed
55 Cnc c,55 Cnc,Radial Velocity,2004.0,McDonald Observatory,12.5855,0.5847989004206064,0.4678356032954659,-1.3363207263914265,0.523789562046966,0.5442318641328905,-0.21792342687270466,-0.18972790217384988,8.51,54.4738,0.4873778115086633,44.3936,0.24699999999999991,25.484076983456514,625.3687006522131,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
55 Cnc d,55 Cnc,Radial Velocity,2002.0,Lick Observatory,12.5855,0.8120357065268735,1.2918143649363196,0.1385787271669613,2.396350962664424,2.385790027033375,-1.9252341286272001,-0.1725573077641728,12.999999999999998,1232.4929999999993,3.0932937651342742,4798.999999999998,5.600000000000003,0.04891656030851065,636.0144691862129,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
55 Cnc e,55 Cnc,Radial Velocity,2004.0,McDonald Observatory,12.5855,-0.22643532397068247,-0.03925432617513507,0.7534702032541006,-1.115178660149864,-1.0915793321267528,1.050398903683319,1.9596774193548387,1.875,7.99,6.683588835555556,0.7365473999999999,0.015440000000000002,2657.8322000000007,1958.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
55 Cnc f,55 Cnc,Radial Velocity,2007.0,Multiple Observatories,12.5855,0.5234399487611934,0.4162572179856611,-1.2182082596187744,1.2314638564628986,1.239120548404472,-0.7751083566241319,-0.6499057097910181,7.59,44.81200000000001,0.5651136029241826,260.58,0.802,3.3084950609880095,340.05845992956876,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
6 Lyn b,6 Lyn,Radial Velocity,2008.0,Okayama Astrophysical Observatory,54.6599,0.828288645667115,1.1006899185294772,-0.5114115247818384,1.7358092122040636,1.7864881997133806,-1.3961347509470388,-0.8629042148172644,13.400000000000002,597.8352335699998,1.3700419757022058,919.8599999999999,2.028,0.3399400169297512,207.99938681329604,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
61 Vir b,61 Vir,Radial Velocity,2009.0,Multiple Observatories,8.50332,-0.16310869964156746,-0.1578553603175374,0.1124245573378983,-0.4176540870583502,-0.39589226182813986,0.3948572221841364,0.474500887294509,2.11,5.1000000000000005,2.9935710619973683,4.215,0.050201000000000016,240.64442246256868,1037.1905501225956,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
61 Vir c,61 Vir,Radial Velocity,2009.0,Multiple Observatories,8.50332,0.23829528794569838,0.17822196390445635,-0.6643132119685903,0.46182891573308543,0.4691864252395517,-0.1089252048555292,-0.20083589894959936,4.460000000000001,18.199999999999996,1.131184833456527,38.02100000000001,0.21750000000000003,37.9940710417723,618.4817426512484,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
61 Vir d,61 Vir,Radial Velocity,2009.0,Multiple Observatories,8.50332,0.3112600542068667,0.23890680796059058,-0.8067281786630562,0.9313128413002607,0.9313080650471945,-0.7457828954524972,-0.5214483659597665,5.109999999999999,22.9,0.9463233227810327,123.01,0.4759999999999999,3.683796006565011,419.70201310494474,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
7 CMa b,7 CMa,Radial Velocity,2011.0,Anglo-Australian Telescope,19.8101,0.828288645667115,1.0963012203480418,-0.5246707187962341,1.646155104081927,1.702188869495116,-1.343804428311772,-0.8236659086401872,13.400000000000002,587.9855,1.347469621845107,735.0999999999998,1.7580000000000005,0.4117888647232887,232.32713664308392,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
7 CMa c,7 CMa,Radial Velocity,2019.0,Multiple Observatories,19.8101,0.8479357491304239,0.8969956532883531,-1.214531391338319,1.7676082183215203,1.8217790707104573,-1.3156406972911887,-0.8477899228590074,13.900000000000004,276.51209999999986,0.5677230163325475,996.0000000000002,2.1529999999999996,0.4565528311662439,217.37024782741537,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
70 Vir b,70 Vir,Radial Velocity,1996.0,Lick Observatory,17.9011,0.795274781607389,1.4657071445045275,0.7387763770825266,0.9102155617652915,0.9374735196340391,-0.6646157318869517,-0.5531649512055533,12.600000000000001,2380.4500000000007,6.561667056593361,116.68800000000005,0.4809999999999999,4.959700242019531,400.03773025255697,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
75 Cet b,75 Cet,Radial Velocity,2012.0,Okayama Astrophysical Observatory,82.9613,0.8242713538766906,1.173615637145903,-0.27315185270182024,1.6246561555859318,1.7517353531442321,-1.3731860951506585,-0.8397262191984214,13.299999999999999,787.8966209500004,1.8466350601126738,696.6199999999997,1.9120000000000001,0.3697601270947249,222.3697440969787,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
75 Cet c,75 Cet,Radial Velocity,2023.0,Okayama Astrophysical Observatory,82.9613,0.8479357491304239,0.9094492884201418,-1.1769063012614116,2.0565606074760536,2.176694701520938,-1.4683160924223981,-0.9444559922798937,13.900000000000004,289.85950718,0.595127351493462,2051.62,3.929000000000001,0.2609404538610749,157.43728478646585,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
8 UMi b,8 UMi,Radial Velocity,2015.0,Bohyunsan Optical Astronomical Observatory,162.552,0.832276068840877,1.0660756411999806,-0.6337908040560726,0.8208167697596928,0.9136939619436841,-0.31226576636539577,-0.40340943623727066,13.5,524.4168715499999,1.1752820727436672,93.30999999999999,0.46199999999999997,18.036141344914594,492.8861495328922,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
81 Cet b,81 Cet,Radial Velocity,2008.0,Okayama Astrophysical Observatory,101.26,0.8161453507463651,1.2497469710000972,-0.00686367361124065,1.771431885706522,1.8081954766043702,-1.4698311451365733,-0.8839356986057992,13.099999999999998,1051.0585419500005,2.577981407475187,1005.5700000000004,2.1040000000000005,0.25949592192064713,194.9598668644045,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
91 Aqr b,91 Aqr,Radial Velocity,2013.0,Lick Observatory,44.0304,0.8161453507463651,1.2410448969557721,-0.033154496837456686,1.0866331859225646,1.1588599722437332,-0.7581990538249433,-0.6143749657762879,13.099999999999998,1017.0000000000002,2.494444397491027,181.39999999999998,0.6999999999999998,3.5199618934748997,362.0875212187015,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
AB Aur b,AB Aur,Imaging,2022.0,Subaru Telescope,162.127,0.7910014048430936,1.5142336576373703,0.904464152304529,3.5828783609922805,4.049354398106875,-1.7620937455713603,0.5579145111294785,12.500000000000002,2860.455662999999,8.075546893200384,93296.29995995114,93.89999999999995,0.08893204641004288,1088.9069969002767,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,True,imputed_knn
AB Pic b,AB Pic,Imaging,2005.0,Paranal Observatory,50.0475,0.7823511214033164,1.6213357522725642,1.266662300644059,4.803101433963259,4.650269796082051,-1.6383490767089541,2.0740141893983055,12.300000000000004,4290.5,12.713330399217138,1973220.9097069502,260.0000000000001,0.13994937564203158,2028.8887974269494,False,observed,False,observed,True,derived_density,True,imputed_knn,False,observed,True,imputed_knn,True,imputed_knn
AF Lep b,AF Lep,Imaging,2023.0,Paranal Observatory,26.8564,0.8120357065268735,1.2729061497303993,0.08145297289619717,2.6435452379211344,2.665471527947044,-1.9763388246982516,1.0596774193548386,12.999999999999998,1147.3605492700005,2.8796295260240243,8905.0,8.996000000000002,0.04056335998065619,1400.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,False,observed
AT2021ueyL b,AT2021ueyL,Microlensing,2025.0,Multiple Observatories,1040.0,0.8362340642692153,1.0110995056749803,-0.8175562209238978,2.3400486855152205,2.1887350032970585,-1.7621579056173202,-0.8492631419326129,13.599999999999998,425.8900653800004,0.9335714162781302,4168.689999999999,4.010000000000001,0.08891114215105414,216.45685200178002,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
AU Mic b,AU Mic,Transit,2020.0,Transiting Exoplanet Survey Satellite (TESS),9.7221,0.2765776888283084,-0.008102360892227259,-1.3981535052738407,-0.1389104365781706,-0.19973116757873335,-0.26815527846239157,-0.3035483870967743,4.79,8.990000000000002,0.4510450419485994,8.463446,0.07000000000000002,21.2,554.8,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
AU Mic c,AU Mic,Transit,2021.0,Transiting Exoplanet Survey Satellite (TESS),9.7221,-0.013289676902353465,0.11745256804495677,0.27530997781423233,0.181469704422828,0.11335469518743364,-0.5591237963843108,-0.5133870967741936,2.79,14.459999999999999,3.671321730690891,18.859023000000004,0.11899999999999998,7.3,424.7,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
AU Mic d,AU Mic,Transit Timing Variations,2023.0,Multiple Observatories,9.7221,-0.5529416191673093,-0.5746157574958873,0.5937416136539947,0.024500705856830517,-0.08327319715491159,-0.07105117039996985,-0.06876176209927595,1.02,1.053,5.4713515163851,12.735959999999999,0.08527420905797661,43.64998556081792,700.3677074984489,False,observed,False,observed,True,derived_density,False,observed,True,derived_kepler,True,imputed_knn,True,imputed_knn
AU Mic e,AU Mic,Radial Velocity,2025.0,Mauna Kea Observatory,9.7221,0.28546080613837427,0.2172804912408112,-0.7568831622315041,0.40652725810924434,0.3245016218955031,-0.2684009802477675,-0.195877271381846,4.87,21.099999999999998,1.0073081166885192,33.11000000000001,0.17020137105839012,21.18092293454464,621.5560917432555,False,observed,False,observed,True,derived_density,False,observed,True,derived_kepler,True,imputed_knn,True,imputed_knn
BD+03 2562 b,BD+03 2562,Radial Velocity,2017.0,Multiple Observatories,1070.63,0.7995143763839347,1.424170996940342,0.5943588106951437,1.4773071535331257,1.5241108315072365,-1.2077270938599465,-0.7185172648218273,12.699999999999998,2034.112,5.4755841890896395,481.9000000000001,1.2999999999999998,0.6779724217395076,297.51929581046704,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
BD+05 4868 A b,BD+05 4868 A,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),43.5687,-0.230879558288392,-0.10625984044044824,0.29777434446128515,-0.8967486385027525,-0.915755848240642,0.8854920088835996,1.7370967741935484,1.859526541099384,6.2,3.7761241164436226,1.271869,0.0208,1452.4933912900615,1820.0,True,imputed_knn,False,observed,True,imputed_knn,False,observed,False,observed,True,imputed_knn,False,observed
BD+14 4559 b,BD+14 4559,Radial Velocity,2009.0,McDonald Observatory,49.352,0.844063487208197,0.9441461866817569,-1.0547915528168834,1.2440907244356634,1.222709085897762,-0.6109118528526861,-0.5701879925523161,13.799999999999999,330.5432,0.6935179876350418,268.94000000000005,0.7800000000000001,6.038282835686347,389.483444617564,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
BD+15 2375 b,BD+15 2375,Radial Velocity,2016.0,Roque de los Muchachos Observatory,768.045,0.844063487208197,0.9494273304259274,-1.0388360902566933,1.0191252856649007,1.043820511299604,-0.4102984248385358,-0.5312821726362605,13.799999999999999,337.2176299999999,0.7075217162315187,153.22,0.5760000000000001,12.59348743665424,413.6050529655185,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
BD+15 2940 b,BD+15 2940,Radial Velocity,2013.0,McDonald Observatory,426.42,0.8401630631337155,0.9613458435082531,-0.9854139735922903,0.9757821541283201,1.0046472771753938,-0.36736598776317164,-0.5110059744246791,13.699999999999998,352.78000000000014,0.7565001460320695,137.48,0.539,14.738851149334987,426.17629585669897,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
BD+20 2457 b,BD+20 2457,Radial Velocity,2009.0,McDonald Observatory,1539.71,0.7735590237374625,1.7432893002824756,1.6743630003740904,1.3819252456607738,1.588541540708787,-0.9515773680888658,-0.6463149949558806,12.1,6807.629999999998,21.188811347732315,379.62999999999994,1.4499999999999997,1.7330795891695783,342.284703127354,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
BD+20 2457 c,BD+20 2457,Radial Velocity,2009.0,McDonald Observatory,1539.71,0.786693703399831,1.6003711399449703,1.1839359389935036,1.5793458401516525,1.7812278798620782,-1.3988739304462738,-0.624716887748582,12.400000000000002,3963.170000000001,11.46157783600752,621.99,2.01,0.3365452647500781,355.67552959587914,False,observed,False,observed,True,derived_density,False,observed,False,observed,True,imputed_knn,True,imputed_knn
