pl_name,hostname,discoverymethod,disc_year,disc_facility,sy_dist,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_insol,pl_eqt,original_pl_rade,original_pl_bmasse,original_pl_dens,original_pl_orbper,original_pl_orbsmax,original_pl_insol,original_pl_eqt,pl_rade_was_missing,pl_rade_source,pl_bmasse_was_missing,pl_bmasse_source,pl_dens_was_missing,pl_dens_source,pl_orbper_was_missing,pl_orbper_source,pl_orbsmax_was_missing,pl_orbsmax_source,pl_insol_was_missing,pl_insol_source,pl_eqt_was_missing,pl_eqt_source
Kepler-850 b,Kepler-850,Transit,2016.0,Kepler,1661.28,-0.25211401934776395,-0.23496532885553106,0.2980671913775668,-0.19537388725050134,-0.16301602553100075,0.8099977961317768,0.4777777777777778,1.78,3.8199999999999994,3.7348238007628702,7.193038780000001,0.07439999999999998,329.28300000000013,995.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-851 b,Kepler-851,Transit,2016.0,Kepler,839.255,-0.28328238696992125,-0.2614255576105441,0.35860532939732975,-0.11242057368685629,-0.11859967352302765,0.025532231977441085,0.21388888888888888,1.68,3.460000000000001,4.02360200032394,8.50699658,0.08019999999999998,103.82799999999996,900.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-852 b,Kepler-852,Transit,2016.0,Kepler,1619.03,-0.06044992919808827,-0.0734400571645582,-0.07781010360408114,0.7104309636404835,0.6204661804001631,-0.05570507196264238,-0.7166666666666667,2.54,6.989999999999999,2.3520296253190933,44.9309804,0.27967,92.13100000000001,565.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-853 b,Kepler-853,Transit,2016.0,Kepler,568.676,-0.2800831930710679,-0.25835283307011864,0.35347641972191207,-0.19703421735435436,-0.12751971584084149,1.0929396763026116,1.011111111111111,1.69,3.5000000000000004,3.9982936967259324,7.168924629999999,0.07899999999999999,499.3009999999998,1187.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-855 b,Kepler-855,Transit,2016.0,Kepler,1506.58,0.5810870884880972,0.46659067004080024,-1.3378474230651958,-0.1498588528450464,-0.1488714889986598,0.9509762966108684,0.48055555555555557,8.35,52.69999999999999,0.49913491529616016,7.886631104,0.07619999999999999,405.18300000000005,996.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-856 b,Kepler-856,Transit,2016.0,Kepler,1351.17,0.639172624952637,0.5155831225501737,-1.4516365072069928,-0.14109427651581183,-0.12977089776062764,0.291246987463907,0.002777777777777778,9.299999999999997,63.299999999999955,0.4339319481275105,8.027680595,0.07869999999999999,153.49699999999999,824.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-857 b,Kepler-857,Transit,2016.0,Kepler,983.502,0.4703965548930063,0.3734798993387111,-1.1202406931125906,1.0276818094462703,0.7941744163222438,-1.941478903812418,-1.2027777777777777,6.8,37.2,0.6523534500305315,85.35129427,0.37509999999999993,5.747,390.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-858 b,Kepler-858,Transit,2016.0,Kepler,298.532,0.2904420047640702,0.2218975902764167,-0.7671000566349574,0.9711909980607779,0.7349806174399801,-1.874948979778996,-1.1777777777777778,4.87,21.099999999999998,1.0073081166885192,76.13602028,0.33939,6.338000000000001,399.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-859 b,Kepler-859,Transit,2016.0,Kepler,839.903,0.0452101171585619,0.015521852854850141,-0.28527595766140845,0.31958980462832154,0.1742935485861386,-1.2941032679266187,-0.8194444444444444,3.09,9.75,1.8221995673820333,20.381775729999998,0.13157000000000002,14.896999999999998,528.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-860 b,Kepler-860,Transit,2016.0,Kepler,1056.36,0.07076289081751062,0.037866595822391616,-0.33292491566826204,-0.36526181230513743,-0.31035322538833593,0.576722390260118,0.6305555555555555,3.2399999999999998,10.599999999999998,1.718452753927529,5.101379454,0.05800000000000001,233.621,1050.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-861 b,Kepler-861,Transit,2016.0,Kepler,850.327,-0.11866256409760263,-0.12240856302226481,0.03662674413929634,-0.4917811936302511,-0.44366046200126585,0.4618404802291477,0.3972222222222222,2.28,5.82,2.7076043640958365,3.949631375,0.046299999999999994,197.2899999999999,966.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-862 b,Kepler-862,Transit,2016.0,Kepler,1039.03,-0.1354721137179297,-0.13655599592524728,0.06964968334708257,-0.6038409898044808,-0.5451819493633527,1.1553167380738651,0.7611111111111111,2.21,5.52,2.819869553628678,3.148664534,0.03899999999999999,547.2929999999998,1097.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-863 b,Kepler-863,Transit,2016.0,Kepler,1499.66,0.01100101442883988,-0.013406245376098153,-0.2184865576618191,0.18722302231532173,0.12961069481372517,0.11150416340904196,-0.2916666666666667,2.9,8.75,1.9782483906679242,15.594618739999996,0.12199999999999998,117.82800000000002,718.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-864 b,Kepler-864,Transit,2016.0,Kepler,2022.9,-0.09101226798771445,-0.09911005178960396,-0.01761058972824257,-0.2989334146540053,-0.21017730428489606,1.0442226492123798,0.8888888888888888,2.4,6.35,2.5328342013888894,5.8337609200000005,0.06869999999999998,464.7649999999999,1143.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-864 c,Kepler-864,Transit,2023.0,Kepler,2022.9,-0.30288682342015244,-0.27734240660161735,0.3988911645880814,-0.7336735952821166,-0.5574452885338036,1.745955219766508,1.9694444444444446,1.62,3.2599999999999993,4.228042247399052,2.4215034099999997,0.0382,1305.0399999999995,1532.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-865 b,Kepler-865,Transit,2016.0,Kepler,586.137,-0.07116723229681851,-0.08238409739171494,-0.05652458964417364,0.1396474319335783,0.044753518444427376,-0.5224573934369515,-0.35833333333333334,2.49,6.760000000000001,2.4144344348896034,14.16399294,0.1057,46.36200000000001,694.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-865 c,Kepler-865,Transit,2023.0,Kepler,586.137,-0.6257637335854271,-0.7125498502022455,0.5361526748650558,-0.26809548832676167,-0.280514049080381,0.34028075056314994,0.25277777777777777,0.8899999999999999,0.64,5.00583713610102,6.20920207,0.060999999999999985,164.97999999999993,914.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-866 b,Kepler-866,Transit,2016.0,Kepler,646.667,-0.29956950470659166,-0.27489361917185673,0.3913307110595086,-0.6952797913603203,-0.6422350609674584,0.45782204025421,0.48055555555555557,1.63,3.2900000000000005,4.1888985895504876,2.617032536,0.03309999999999999,196.12700000000007,996.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-867 b,Kepler-867,Transit,2016.0,Kepler,1195.54,0.26436238800676476,0.1994423734079663,-0.7174037560822388,1.307269103679514,1.0070248486905522,-2.4499051888289265,-1.3777777777777778,4.64,19.4,1.0708152561093118,150.24212699999995,0.5374999999999998,2.720000000000001,327.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-868 b,Kepler-868,Transit,2016.0,Kepler,1593.13,-0.17598413487127273,-0.1705968913583793,0.14940498704760471,-0.3719814031740939,-0.3154760706724651,0.9705705288663925,0.6222222222222222,2.05,4.86,3.110580519725484,5.03251791,0.05750000000000001,417.0340000000002,1047.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-869 b,Kepler-869,Transit,2016.0,Kepler,939.455,0.12905412345570183,0.0861848887153799,-0.4496943965755617,0.6582260725702519,0.49018889513361596,-1.195058465746917,-0.9138888888888889,3.6100000000000003,12.699999999999998,1.4885001303302197,40.42877550000001,0.2244,17.234,494.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-87 b,Kepler-87,Transit,2013.0,Kepler,1232.9,0.8396684757920158,0.9522504182427194,-1.0308491728373024,1.1739648637984867,0.9413114383534834,-1.6214541103159301,-0.9583333333333335,13.490000000000002,324.1999999999999,0.7281886798439596,114.73634999999999,0.4809999999999999,9.203,477.99999999999994,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-87 c,Kepler-87,Transit,2013.0,Kepler,1232.9,0.41535941266939674,-0.09701338149825715,-2.3018870129846136,1.4265447705539136,1.1426770904330272,-2.084564399312781,-1.1666666666666667,6.14,6.4,0.15245498245810368,191.23180000000005,0.676,4.655999999999999,403.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-870 b,Kepler-870,Transit,2016.0,Kepler,1259.46,-0.0117796678097388,-0.03239581890759679,-0.17317562217233645,0.3427395215275101,0.2670484523899945,-0.40795409412394346,-0.36666666666666664,2.78,8.15,2.091654661364848,21.358762099999996,0.1539,54.86899999999999,691.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-871 b,Kepler-871,Transit,2016.0,Kepler,1976.05,0.14812499301117818,0.10251510049211524,-0.4863096578408286,0.3583955218052868,0.2796015447808126,-0.15403048715023526,-0.5083333333333333,3.74,13.5,1.4229371683368752,22.045901800000003,0.1572,79.72199999999998,640.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
Kepler-872 b,Kepler-872,Transit,2016.0,Kepler,879.683,-0.1919970723388664,-0.18413518123791225,0.1806765300257656,-0.7025457192190555,-0.5892639723225168,1.16243627530617,1.1305555555555555,1.99,4.62,3.232581685732265,2.578855068,0.03620000000000001,553.0560000000002,1230.0,False,observed,False,observed,True,derived_density,False,observed,False,observed,False,observed,False,observed
